ID	CONCEPT	DOCULECT	COUNTERPART	TOKENS	VARIANTS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	LEXSTATID	ALIGNMENT
5514	mother	Perge_Tegu	nǎ:	n aː ˩˥		4 7 0	AXN	NA0	13	13.N.C 13.A.V 13.0.c	2.0 1.5 0.8	naː˩˥	0	888	- - - n aː ˩˥ - - -
5516	mother	Tebul_Ure	nàrⁿá	n a ˨ r̃ a ˦		4 7 8 5 7 8	AXTBYT	NA6RA6	14	14.N.C 14.A.V 14.6.T 14.R.C 14.A.V 14.6.T	1.6 3.0 1.0 1.3 3.0 1.0	na˨r̃a˦	0	888	- - - n a ˨ r̃ a ˦
5517	mother	Tiranige	nɛ̀nɛ̀	n ɛ ˨ n ɛ ˨		4 7 8 4 7 8	AXTBYT	NE6NE6	15	15.N.C 15.E.V 15.6.T 15.N.C 15.E.V 15.6.T	1.6 3.0 1.0 1.3 3.0 1.0	nɛ˨nɛ˨	0	893	n ɛ ˨ n ɛ ˨
5518	mother	Togo_Kan	ìnǎ:	i ˨ n aː ˩˥		7 8 4 7 0	XTBYN	I6NA0	16	16.I.V 16.6.T 16.N.C 16.A.V 16.0.c	3.0 1.0 1.3 3.0 0.5	i˨naː˩˥	0	888	- i ˨ n aː ˩˥ - - -
5519	mother	Tommo_So	nnáá	n n aː ˦		4 4 7 8	ACYT	NNA6	17	17.N.C 17.N.C 17.A.V 17.6.T	1.6 1.2 3.0 1.0	nnaː˦	0	888	n - - n aː ˦ - - -
5520	mother	Toro_Tegu	ná	n a ˦		4 7 8	AXT	NA6	18	18.N.C 18.A.V 18.6.T	1.6 3.0 1.0	na˦	0	888	- - - n a ˦ - - -
5521	mother	Yanda_Dom	nì:	n iː ˨		4 7 8	AXT	NI6	19	19.N.C 19.I.V 19.6.T	1.6 3.0 1.0	niː˨	0	889	n iː ˨ - - -
5522	mother	Yorno_So	ná:	n aː ˦		4 7 8	AXT	NA6	20	20.N.C 20.A.V 20.6.T	1.6 3.0 1.0	naː˦	0	888	- - - n aː ˦ - - -
5523	mother	Donno_So	nǎ:	n aː ˩˥		4 7 0	AXN	NA0	6	6.N.C 6.A.V 6.0.c	2.0 1.5 0.8	naː˩˥	0	888	- - - n aː ˩˥ - - -
5544	mouth	Bangime	nɔ́ẁ	n ɔ ˦ w ˨		4 7 8 6 8	AXTLT	NU6W6	1	1.N.C 1.U.V 1.6.T 1.W.c 1.6.T	1.6 3.0 1.0 1.1 1.0	nɔ˦w˨	0	900	n ɔ ˦ w ˨
5545	mouth	Bankan_Tey	mbǔ:	m b uː ˩˥		4 1 7 0	ACYN	MPY0	2	2.M.C 2.P.C 2.Y.V 2.0.c	2.0 1.5 1.3 0.8	mbuː˩˥	0	899	m b uː ˩˥
5546	mouth	Ben_Tey	m̀bǒ:	m ˨ b oː ˩˥	m oː ˩˥	4 8 1 7 0	ATBYN	M6PU0	3	3.M.C 3.6.T 3.P.C 3.U.V 3.0.c	1.6 1.0 1.3 3.0 0.5	m˨boː˩˥	0	896	m ˨ b - - - oː ˩˥
5548	mouth	Bunoge	tònì	t o ˨ n i ˨		1 7 8 4 7 8	AXTBYT	TU6NI6	4	4.T.C 4.U.V 4.6.T 4.N.C 4.I.V 4.6.T	1.6 3.0 1.0 1.3 3.0 1.0	to˨ni˨	0	895	t o ˨ n i ˨
5549	mouth	Dogul_Dom	kɛ́nnù	k ɛ ˦ n n u ˨		1 7 8 4 4 7 8	AXTMBYT	KE6NNY6	5	5.K.C 5.E.V 5.6.T 5.N.c 5.N.C 5.Y.V 5.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	kɛ˦nnu˨	0	898	k ɛ ˦ n n u ˨
5550	mouth	Gourou	ká:	k aː ˦		1 7 8	AXT	KA6	7	7.K.C 7.A.V 7.6.T	1.6 3.0 1.0	kaː˦	0	894	k aː ˦
5551	mouth	Jamsay_Douentza	ká:	k aː ˦		1 7 8	AXT	KA6	8	8.K.C 8.A.V 8.6.T	1.6 3.0 1.0	kaː˦	0	894	k aː ˦
5552	mouth	Mombo	dónì	d o ˦ n i ˨		1 7 8 4 7 8	AXTBYT	TU6NI6	9	9.T.C 9.U.V 9.6.T 9.N.C 9.I.V 9.6.T	1.6 3.0 1.0 1.3 3.0 1.0	do˦ni˨	0	895	d o ˦ n i ˨
5553	mouth	Najamba	ìbí	i ˨ b i ˦	i ˨ b i ˦ ŋ ɡ e ˦	7 8 1 7 8	XTBYT	I6PI6	10	10.I.V 10.6.T 10.P.C 10.I.V 10.6.T	3.0 1.0 1.3 3.0 1.0	i˨bi˦	0	903	i ˨ b i ˦
5555	mouth	Nanga	nɔ̌:	n ɔː ˩˥		4 7 0	AXN	NU0	11	11.N.C 11.U.V 11.0.c	2.0 1.5 0.8	nɔː˩˥	0	902	n ɔː ˩˥
5556	mouth	Penange	dòn	d o ˨ n		1 7 8 4	AXTN	TU6N	12	12.T.C 12.U.V 12.6.T 12.N.c	1.6 3.0 1.0 0.5	do˨n	0	895	d o ˨ n - -
5557	mouth	Perge_Tegu	ká:	k aː ˦		1 7 8	AXT	KA6	13	13.K.C 13.A.V 13.6.T	1.6 3.0 1.0	kaː˦	0	894	k aː ˦
5560	mouth	Tebul_Ure	m̀bùgɔ́	m ˨ b u ˨ ɡ ɔ ˦		4 8 1 7 8 1 7 8	ATBYTBYT	M6PY6KU6	14	14.M.C 14.6.T 14.P.C 14.Y.V 14.6.T 14.K.C 14.U.V 14.6.T	1.6 1.0 1.3 3.0 1.0 1.3 3.0 1.0	m˨bu˨ɡɔ˦	0	896	m ˨ b u ˨ ɡ ɔ ˦
5561	mouth	Tiranige	ɔ̀mɔ̀	ɔ ˨ m ɔ ˨		7 8 4 7 8	XTBYT	U6MU6	15	15.U.V 15.6.T 15.M.C 15.U.V 15.6.T	3.0 1.0 1.3 3.0 1.0	ɔ˨mɔ˨	0	901	ɔ ˨ m ɔ ˨
5562	mouth	Togo_Kan	káⁿ	k ã ˦		1 7 8	AXT	KA6	16	16.K.C 16.A.V 16.6.T	1.6 3.0 1.0	kã˦	0	894	k ã ˦
5563	mouth	Tommo_So	áŋá	a ˦ ŋ a ˦	k ɛ ˨ n n ɛ ˦	7 8 4 7 8	XTBYT	A6NA6	17	17.A.V 17.6.T 17.N.C 17.A.V 17.6.T	3.0 1.0 1.3 3.0 1.0	a˦ŋa˦	0	897	a ˦ ŋ a ˦
5567	mouth	Toro_Tegu	ká	k a ˦		1 7 8	AXT	KA6	18	18.K.C 18.A.V 18.6.T	1.6 3.0 1.0	ka˦	0	894	k a ˦
5568	mouth	Yanda_Dom	m̀bò	m ˨ b o ˨	tʃ ɛ ˦ n ɛ ˦	4 8 1 7 8	ATBYT	M6PU6	19	19.M.C 19.6.T 19.P.C 19.U.V 19.6.T	1.6 1.0 1.3 3.0 1.0	m˨bo˨	0	896	m ˨ b - - - o ˨
5570	mouth	Yorno_So	áŋá	a ˦ ŋ a ˦	k ɛ ˨ n ɛ ˦	7 8 4 7 8	XTBYT	A6NA6	20	20.A.V 20.6.T 20.N.C 20.A.V 20.6.T	3.0 1.0 1.3 3.0 1.0	a˦ŋa˦	0	897	a ˦ ŋ a ˦
5572	mouth	Donno_So	kɛ̀nnɛ́	k ɛ ˨ n n ɛ ˦		1 7 8 4 4 7 8	AXTMBYT	KE6NNE6	6	6.K.C 6.E.V 6.6.T 6.N.c 6.N.C 6.E.V 6.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	kɛ˨nnɛ˦	0	898	k ɛ ˨ n n ɛ ˦
5597	narrow (passageway, road)	Bangime	kámbàrà	k a ˦ m b a ˨ r a ˨		1 7 8 4 1 7 8 5 7 8	AXTMBYTBYT	KA6MPA6RA6	1	1.K.C 1.A.V 1.6.T 1.M.c 1.P.C 1.A.V 1.6.T 1.R.C 1.A.V 1.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0	ka˦mba˨ra˨	0	909	k a ˦ m b a ˨ r a ˨
5598	narrow (passageway, road)	Bankan_Tey	pɛ̀ŋgú	p ɛ ˨ ŋ ɡ u ˦		1 7 8 4 1 7 8	AXTMBYT	PE6NKY6	2	2.P.C 2.E.V 2.6.T 2.N.c 2.K.C 2.Y.V 2.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	pɛ˨ŋɡu˦	0	905	p ɛ ˨ ŋ ɡ u ˦ -
5599	narrow (passageway, road)	Ben_Tey	pɛ̀ngûw	p ɛ ˨ n ɡ u ˥˩ w		1 7 8 4 1 7 8 6	AXTMBYTN	PE6NKY6W	3	3.P.C 3.E.V 3.6.T 3.N.c 3.K.C 3.Y.V 3.6.T 3.W.c	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.5	pɛ˨nɡu˥˩w	0	905	p ɛ ˨ n ɡ u ˥˩ w
5600	narrow (passageway, road)	Bunoge	pɛ̀ŋgɛ̀	p ɛ ˨ ŋ ɡ ɛ ˨		1 7 8 4 1 7 8	AXTMBYT	PE6NKE6	4	4.P.C 4.E.V 4.6.T 4.N.c 4.K.C 4.E.V 4.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	pɛ˨ŋɡɛ˨	0	905	p ɛ ˨ ŋ ɡ ɛ ˨ -
5601	narrow (passageway, road)	Jamsay_Douentza	ɛ̌m	ɛ ˩˥ m		7 0 4	XBC	E0M	8	8.E.V 8.0.C 8.M.C	1.5 1.75 1.5	ɛ˩˥m	0	906	- ɛ ˩˥ m
5603	narrow (passageway, road)	Mombo	pémbù	p e ˦ m b u ˨		1 7 8 4 1 7 8	AXTMBYT	PE6MPY6	9	9.P.C 9.E.V 9.6.T 9.M.c 9.P.C 9.Y.V 9.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	pe˦mbu˨	0	904	p e ˦ m b u ˨ - - -
5604	narrow (passageway, road)	Najamba	pɛ̀mbíyè	p ɛ ˨ m b i ˦ j e ˨		1 7 8 4 1 7 8 6 7 8	AXTMBYTBYT	PE6MPI6JE6	10	10.P.C 10.E.V 10.6.T 10.M.c 10.P.C 10.I.V 10.6.T 10.J.C 10.E.V 10.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0	pɛ˨mbi˦je˨	0	904	p ɛ ˨ m b i ˦ j e ˨
5605	narrow (passageway, road)	Nanga	ɛ̀mbí	ɛ ˨ m b i ˦	p e ˦ ŋ i ˥˩	7 8 4 1 7 8	XTMBYT	E6MPI6	11	11.E.V 11.6.T 11.M.c 11.P.C 11.I.V 11.6.T	3.0 1.0 1.1 1.3 3.0 1.0	ɛ˨mbi˦	0	904	- ɛ ˨ m b i ˦ - - -
5607	narrow (passageway, road)	Penange	pɛ̀ŋgɛ̀	p ɛ ˨ ŋ ɡ ɛ ˨		1 7 8 4 1 7 8	AXTMBYT	PE6NKE6	12	12.P.C 12.E.V 12.6.T 12.N.c 12.K.C 12.E.V 12.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	pɛ˨ŋɡɛ˨	0	905	p ɛ ˨ ŋ ɡ ɛ ˨ -
5608	narrow (passageway, road)	Perge_Tegu	ɛ̀mbú	ɛ ˨ m b u ˦		7 8 4 1 7 8	XTMBYT	E6MPY6	13	13.E.V 13.6.T 13.M.c 13.P.C 13.Y.V 13.6.T	3.0 1.0 1.1 1.3 3.0 1.0	ɛ˨mbu˦	0	904	- ɛ ˨ m b u ˦ - - -
5609	narrow (passageway, road)	Tiranige	wéníwè	w e ˦ n i ˦ w e ˨		6 7 8 4 7 8 6 7 8	AXTBYTBYT	WE6NI6WE6	15	15.W.C 15.E.V 15.6.T 15.N.C 15.I.V 15.6.T 15.W.C 15.E.V 15.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	we˦ni˦we˨	1	908	w e ˦ n i ˦ w e ˨
5610	narrow (passageway, road)	Togo_Kan	dègé	d e ˨ ɡ e ˦		1 7 8 1 7 8	AXTBYT	TE6KE6	16	16.T.C 16.E.V 16.6.T 16.K.C 16.E.V 16.6.T	1.6 3.0 1.0 1.3 3.0 1.0	de˨ɡe˦	1	907	d e ˨ ɡ e ˦
5611	narrow (passageway, road)	Tommo_So	ɛ̀mmú	ɛ ˨ m m u ˦		7 8 4 4 7 8	XTMBYT	E6MMY6	17	17.E.V 17.6.T 17.M.c 17.M.C 17.Y.V 17.6.T	3.0 1.0 1.1 1.3 3.0 1.0	ɛ˨mmu˦	0	904	- ɛ ˨ m m u ˦ - - -
5612	narrow (passageway, road)	Toro_Tegu	cɛ̌m	tʃ ɛ ˩˥ m		1 7 0 4	AXBC	TE0M	18	18.T.C 18.E.V 18.0.C 18.M.C	2.0 1.5 1.75 1.5	tʃɛ˩˥m	0	906	tʃ ɛ ˩˥ m
5613	narrow (passageway, road)	Yanda_Dom	ɛ̀mù	ɛ ˨ m u ˨		7 8 4 7 8	XTBYT	E6MY6	19	19.E.V 19.6.T 19.M.C 19.Y.V 19.6.T	3.0 1.0 1.3 3.0 1.0	ɛ˨mu˨	0	904	- ɛ ˨ m - u ˨ - - -
5614	narrow (passageway, road)	Yorno_So	ɛ̀mí:	ɛ ˨ m iː ˦	ɛ ˨ m u ˦	7 8 4 7 8	XTBYT	E6MI6	20	20.E.V 20.6.T 20.M.C 20.I.V 20.6.T	3.0 1.0 1.3 3.0 1.0	ɛ˨miː˦	0	904	- ɛ ˨ m - iː ˦ - - -
5616	narrow (passageway, road)	Tebul_Ure	ɛ̀mbɛ̌:	ɛ ˨ m b ɛː ˩˥	ɛ ˨ m b u ˨ ɡ ɔ ˦	7 8 4 1 7 0	XTMBYN	E6MPE0	14	14.E.V 14.6.T 14.M.c 14.P.C 14.E.V 14.0.c	3.0 1.0 1.1 1.3 3.0 0.5	ɛ˨mbɛː˩˥	0	904	- ɛ ˨ m b ɛː ˩˥ - - -
5618	narrow (passageway, road)	Donno_So	èmmú	e ˨ m m u ˦		7 8 4 4 7 8	XTMBYT	E6MMY6	6	6.E.V 6.6.T 6.M.c 6.M.C 6.Y.V 6.6.T	3.0 1.0 1.1 1.3 3.0 1.0	e˨mmu˦	0	904	- e ˨ m m u ˦ - - -
5619	navel	Bangime	bóŋɡɔ́rò	b o ˦ ŋ ɡ ɔ ˦ r o ˨	b ɔ ˦ ŋ w i ˦ ɛ ˨	1 7 8 4 1 7 8 5 7 8	AXTMBYTBYT	PU6NKU6RU6	1	1.P.C 1.U.V 1.6.T 1.N.c 1.K.C 1.U.V 1.6.T 1.R.C 1.U.V 1.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0	bo˦ŋɡɔ˦ro˨	0	910	b o ˦ ŋ ɡ ɔ ˦ r o - ˨
5621	navel	Bankan_Tey	kón	k o ˦ n		1 7 8 4	AXTN	KU6N	2	2.K.C 2.U.V 2.6.T 2.N.c	1.6 3.0 1.0 0.5	ko˦n	0	911	k o ˦ n - -
5622	navel	Ben_Tey	bɔ̀ŋgɔ́	b ɔ ˨ ŋ ɡ ɔ ˦		1 7 8 4 1 7 8	AXTMBYT	PU6NKU6	3	3.P.C 3.U.V 3.6.T 3.N.c 3.K.C 3.U.V 3.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	bɔ˨ŋɡɔ˦	0	910	b ɔ ˨ ŋ ɡ ɔ ˦ - - - -
5623	navel	Bunoge	bɔ́ŋgɛ́lɛ̀	b ɔ ˦ ŋ ɡ ɛ ˦ l ɛ ˨		1 7 8 4 1 7 8 5 7 8	AXTMBYTBYT	PU6NKE6LE6	4	4.P.C 4.U.V 4.6.T 4.N.c 4.K.C 4.E.V 4.6.T 4.L.C 4.E.V 4.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0	bɔ˦ŋɡɛ˦lɛ˨	0	910	b ɔ ˦ ŋ ɡ ɛ ˦ l ɛ - ˨
5624	navel	Dogul_Dom	bɔ́ŋgɔ̀	b ɔ ˦ ŋ ɡ ɔ ˨		1 7 8 4 1 7 8	AXTMBYT	PU6NKU6	5	5.P.C 5.U.V 5.6.T 5.N.c 5.K.C 5.U.V 5.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	bɔ˦ŋɡɔ˨	0	910	b ɔ ˦ ŋ ɡ ɔ ˨ - - - -
5625	navel	Gourou	kón	k o ˦ n		1 7 8 4	AXTN	KU6N	7	7.K.C 7.U.V 7.6.T 7.N.c	1.6 3.0 1.0 0.5	ko˦n	0	911	k o ˦ n - -
5626	navel	Jamsay_Douentza	kón	k o ˦ n		1 7 8 4	AXTN	KU6N	8	8.K.C 8.U.V 8.6.T 8.N.c	1.6 3.0 1.0 0.5	ko˦n	0	911	k o ˦ n - -
5628	navel	Mombo	bòŋgèlé	b o ˨ ŋ ɡ e ˨ l e ˦		1 7 8 4 1 7 8 5 7 8	AXTMBYTBYT	PU6NKE6LE6	9	9.P.C 9.U.V 9.6.T 9.N.c 9.K.C 9.E.V 9.6.T 9.L.C 9.E.V 9.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0	bo˨ŋɡe˨le˦	0	910	b o ˨ ŋ ɡ e ˨ l e - ˦
5629	navel	Najamba	bɔ́ŋgɛ̀:	b ɔ ˦ ŋ ɡ ɛː ˨	b ɔ ˦ ŋ ɡ ɔː ˨	1 7 8 4 1 7 8	AXTMBYT	PU6NKE6	10	10.P.C 10.U.V 10.6.T 10.N.c 10.K.C 10.E.V 10.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	bɔ˦ŋɡɛː˨	0	910	b ɔ ˦ ŋ ɡ ɛː ˨ - - - -
5631	navel	Nanga	bɔ̀ŋgɔ́	b ɔ ˨ ŋ ɡ ɔ ˦		1 7 8 4 1 7 8	AXTMBYT	PU6NKU6	11	11.P.C 11.U.V 11.6.T 11.N.c 11.K.C 11.U.V 11.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	bɔ˨ŋɡɔ˦	0	910	b ɔ ˨ ŋ ɡ ɔ ˦ - - - -
5632	navel	Penange	bɔ̀ŋgɔ̀	b ɔ ˨ ŋ ɡ ɔ ˨		1 7 8 4 1 7 8	AXTMBYT	PU6NKU6	12	12.P.C 12.U.V 12.6.T 12.N.c 12.K.C 12.U.V 12.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	bɔ˨ŋɡɔ˨	0	910	b ɔ ˨ ŋ ɡ ɔ ˨ - - - -
5633	navel	Perge_Tegu	bɔ̀ŋgɔ́	b ɔ ˨ ŋ ɡ ɔ ˦		1 7 8 4 1 7 8	AXTMBYT	PU6NKU6	13	13.P.C 13.U.V 13.6.T 13.N.c 13.K.C 13.U.V 13.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	bɔ˨ŋɡɔ˦	0	910	b ɔ ˨ ŋ ɡ ɔ ˦ - - - -
5635	navel	Tebul_Ure	bɔ̀ŋgɔ́	b ɔ ˨ ŋ ɡ ɔ ˦		1 7 8 4 1 7 8	AXTMBYT	PU6NKU6	14	14.P.C 14.U.V 14.6.T 14.N.c 14.K.C 14.U.V 14.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	bɔ˨ŋɡɔ˦	0	910	b ɔ ˨ ŋ ɡ ɔ ˦ - - - -
5636	navel	Tiranige	bɔ̀ŋgùlɔ̀	b ɔ ˨ ŋ ɡ u ˨ l ɔ ˨		1 7 8 4 1 7 8 5 7 8	AXTMBYTBYT	PU6NKY6LU6	15	15.P.C 15.U.V 15.6.T 15.N.c 15.K.C 15.Y.V 15.6.T 15.L.C 15.U.V 15.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0	bɔ˨ŋɡu˨lɔ˨	0	910	b ɔ ˨ ŋ ɡ u ˨ l ɔ - ˨
5637	navel	Togo_Kan	bɔ̀gú	b ɔ ˨ ɡ u ˦		1 7 8 1 7 8	AXTBYT	PU6KY6	16	16.P.C 16.U.V 16.6.T 16.K.C 16.Y.V 16.6.T	1.6 3.0 1.0 1.3 3.0 1.0	bɔ˨ɡu˦	0	910	b ɔ ˨ - ɡ u ˦ - - - -
5638	navel	Tommo_So	bɔ̀ŋgɔ̀ý	b ɔ ˨ ŋ ɡ ɔ ˨ j ˦		1 7 8 4 1 7 8 6 8	AXTMBYTLT	PU6NKU6J6	17	17.P.C 17.U.V 17.6.T 17.N.c 17.K.C 17.U.V 17.6.T 17.J.c 17.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 1.1 1.0	bɔ˨ŋɡɔ˨j˦	0	910	b ɔ ˨ ŋ ɡ ɔ ˨ - - j ˦
5641	navel	Toro_Tegu	kórú	k o ˦ r u ˦		1 7 8 5 7 8	AXTBYT	KU6RY6	18	18.K.C 18.U.V 18.6.T 18.R.C 18.Y.V 18.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ko˦ru˦	0	911	k o ˦ r u ˦
5642	navel	Yanda_Dom	bɔ̀ŋɔ̀	b ɔ ˨ ŋ ɔ ˨		1 7 8 4 7 8	AXTBYT	PU6NU6	19	19.P.C 19.U.V 19.6.T 19.N.C 19.U.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0	bɔ˨ŋɔ˨	0	910	b ɔ ˨ ŋ - ɔ ˨ - - - -
5643	navel	Yorno_So	bɔ̀gìý	b ɔ ˨ ɡ i ˨ j ˦		1 7 8 1 7 8 6 8	AXTBYTLT	PU6KI6J6	20	20.P.C 20.U.V 20.6.T 20.K.C 20.I.V 20.6.T 20.J.c 20.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.1 1.0	bɔ˨ɡi˨j˦	0	910	b ɔ ˨ - ɡ i ˨ j - - ˦
5644	navel	Donno_So	bɔ̀ŋg-î:	b ɔ ˨ ŋ ɡ iː ˥˩		1 7 8 4 1 7 8	AXTMBYT	PU6NKI6	6	6.P.C 6.U.V 6.6.T 6.N.c 6.K.C 6.I.V 6.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	bɔ˨ŋɡiː˥˩	0	910	b ɔ ˨ ŋ ɡ iː ˥˩ - - - -
5646	near, close	Bangime	kɛ́rɛ́	k ɛ ˦ r ɛ ˦		1 7 8 5 7 8	AXTBYT	KE6RE6	1	1.K.C 1.E.V 1.6.T 1.R.C 1.E.V 1.6.T	1.6 3.0 1.0 1.3 3.0 1.0	kɛ˦rɛ˦	0	921	k ɛ ˦ r ɛ ˦
5647	near, close	Bankan_Tey	cér wò	tʃ e ˦ r # w o ˨	tʃ e ˦ r i ˨ # w o ˨	1 7 8 5 9 6 7 8	AXTN_AXT	TE6R_WU6	2	2.T.C 2.E.V 2.6.T 2.R.c 2._._ 2.W.C 2.U.V 2.6.T	1.6 3.0 1.0 0.5 0.0 1.6 3.0 1.0	tʃe˦r#wo˨	0	920	tʃ e ˦ r # w o ˨
5649	near, close	Ben_Tey	sɔ̀súyɛ̀	s ɔ ˨ s u ˦ j ɛ ˨	s ɔ ˨ s u ˥˩ m // s ɔ ˨ s u ˥˩ w	3 7 8 3 7 8 6 7 8	AXTBYTBYT	SU6SY6JE6	3	3.S.C 3.U.V 3.6.T 3.S.C 3.Y.V 3.6.T 3.J.C 3.E.V 3.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	sɔ˨su˦jɛ˨	0	919	s ɔ ˨ s u ˦ j ɛ ˨
5652	near, close	Bunoge	tɔ́:ⁿtɔ́:ⁿ bò	t ɔ̃ː ˦ t ɔ̃ː ˦ # b o ˨		1 7 8 1 7 8 9 1 7 8	AXTBYT_AXT	TU6TU6_PU6	4	4.T.C 4.U.V 4.6.T 4.T.C 4.U.V 4.6.T 4._._ 4.P.C 4.U.V 4.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0	tɔ̃ː˦tɔ̃ː˦#bo˨	0	913	t ɔ̃ː ˦ t ɔ̃ː ˦ # b o ˨
5653	near, close	Dogul_Dom	bɛ̀rɛ́g	b ɛ ˨ r ɛ ˦ ɡ		1 7 8 5 7 8 1	AXTBYTN	PE6RE6K	5	5.P.C 5.E.V 5.6.T 5.R.C 5.E.V 5.6.T 5.K.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	bɛ˨rɛ˦ɡ	0	912	b ɛ ˨ r ɛ ˦ ɡ - -
5654	near, close	Gourou	é:ŋí: kɔ̀	eː ˦ ŋ iː ˦ # k ɔ ˨	ɛː ˦ ŋ i ˦	7 8 4 7 8 9 1 7 8	XTBYT_AXT	E6NI6_KU6	7	7.E.V 7.6.T 7.N.C 7.I.V 7.6.T 7._._ 7.K.C 7.U.V 7.6.T	3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0	eː˦ŋiː˦#kɔ˨	0	918	eː ˦ ŋ iː ˦ # k ɔ ˨
5656	near, close	Jamsay_Douentza	é:ŋ	eː ˦ ŋ		7 8 4	XTN	E6N	8	8.E.V 8.6.T 8.N.c	3.0 1.0 0.5	eː˦ŋ	0	917	eː ˦ ŋ
5658	near, close	Mombo	bɛ́rù	b ɛ ˦ r u ˨	p e ˦ ŋ ɡ u ˦	1 7 8 5 7 8	AXTBYT	PE6RY6	9	9.P.C 9.E.V 9.6.T 9.R.C 9.Y.V 9.6.T	1.6 3.0 1.0 1.3 3.0 1.0	bɛ˦ru˨	0	912	b ɛ ˦ r u ˨ - - -
5660	near, close	Najamba	dǔmgè	d u ˩˥ m ɡ e ˨	d u ˨ m i ˦ j e ˨	1 7 0 4 1 7 8	AXBYBYT	TY0MKE6	10	10.T.C 10.Y.V 10.0.C 10.M.V 10.K.C 10.E.V 10.6.T	1.6 3.0 1.3 3.0 1.3 3.0 1.0	du˩˥mɡe˨	0	916	d u ˩˥ m ɡ e ˨
5662	near, close	Nanga	bɛ̀rí	b ɛ ˨ r i ˦		1 7 8 5 7 8	AXTBYT	PE6RI6	11	11.P.C 11.E.V 11.6.T 11.R.C 11.I.V 11.6.T	1.6 3.0 1.0 1.3 3.0 1.0	bɛ˨ri˦	0	912	b ɛ ˨ r i ˦ - - -
5663	near, close	Penange	jámá	dʒ a ˦ m a ˦		1 7 8 4 7 8	AXTBYT	TA6MA6	12	12.T.C 12.A.V 12.6.T 12.M.C 12.A.V 12.6.T	1.6 3.0 1.0 1.3 3.0 1.0	dʒa˦ma˦	0	915	dʒ a ˦ m a ˦
5664	near, close	Perge_Tegu	bɛ̀rú	b ɛ ˨ r u ˦		1 7 8 5 7 8	AXTBYT	PE6RY6	13	13.P.C 13.E.V 13.6.T 13.R.C 13.Y.V 13.6.T	1.6 3.0 1.0 1.3 3.0 1.0	bɛ˨ru˦	0	912	b ɛ ˨ r u ˦ - - -
5667	near, close	Tebul_Ure	bɛ̀rɛ́:	b ɛ ˨ r ɛː ˦	b ɛ ˨ r ɡ ɔ ˦ // b ɛ ˨ r m b ɔ ˦	1 7 8 5 7 8	AXTBYT	PE6RE6	14	14.P.C 14.E.V 14.6.T 14.R.C 14.E.V 14.6.T	1.6 3.0 1.0 1.3 3.0 1.0	bɛ˨rɛː˦	0	912	b ɛ ˨ r ɛː ˦ - - -
5670	near, close	Tiranige	bɛ́:rí	b ɛː ˦ r i ˦		1 7 8 5 7 8	AXTBYT	PE6RI6	15	15.P.C 15.E.V 15.6.T 15.R.C 15.I.V 15.6.T	1.6 3.0 1.0 1.3 3.0 1.0	bɛː˦ri˦	0	912	b ɛː ˦ r i ˦ - - -
5671	near, close	Togo_Kan	ɛ́:ŋú	ɛː ˦ ŋ u ˦		7 8 4 7 8	XTBYT	E6NY6	16	16.E.V 16.6.T 16.N.C 16.Y.V 16.6.T	3.0 1.0 1.3 3.0 1.0	ɛː˦ŋu˦	0	914	ɛː ˦ ŋ u ˦
