ID	CONCEPT	DOCULECT	COUNTERPART	TOKENS	CONCEPT_LIST	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	LEXSTATID
5551	mouth	Jamsay_Douentza	ká:	k áː	DB,LJ,SW	1 7	AX	KA	8	8.K.C 8.A.V	2.0 1.5	káː	0	622
5552	mouth	Mombo	dónì	d ó n ì	DB,LJ,SW	1 7 4 7	AXBZ	TUNI	9	9.T.C 9.U.V 9.N.C 9.I.V	2.0 1.5 1.75 0.8	dónì	0	624
5553	mouth	Najamba	ìbí	ì b í	DB,LJ,SW	7 1 7	XBZ	IPI	10	10.I.V 10.P.C 10.I.V	1.5 1.75 0.8	ìbí	0	626
5554	mouth	Najamba	ìbíŋgé	ì b í ŋ ɡ é	DB,LJ,SW	7 1 7 4 1 7	XBYMBZ	IPINKE	10	10.I.V 10.P.C 10.I.V 10.N.c 10.K.C 10.E.V	1.5 1.75 1.3 1.1 1.75 0.8	ìbíŋɡé	0	626
5555	mouth	Nanga	nɔ̌:	n ɔ̌ː	DB,LJ,SW	4 7	AX	NU	11	11.N.C 11.U.V	2.0 1.5	nɔ̌ː	1	627
5556	mouth	Penange	dòn	d ò n	DB,LJ,SW	1 7 4	AXN	TUN	12	12.T.C 12.U.V 12.N.c	2.0 1.5 0.8	dòn	0	624
5557	mouth	Perge_Tegu	ká:	k áː	DB,LJ,SW	1 7	AX	KA	13	13.K.C 13.A.V	2.0 1.5	káː	0	622
5560	mouth	Tebul_Ure	m̀bùgɔ́	m̀ b ù ɡ ɔ́	DB,LJ,SW	4 1 7 1 7	ACYBZ	MPYKU	14	14.M.C 14.P.C 14.Y.V 14.K.C 14.U.V	2.0 1.5 1.3 1.75 0.8	m̀bùɡɔ́	0	621
5561	mouth	Tiranige	ɔ̀mɔ̀	ɔ̀ m ɔ̀	DB,LJ,SW	7 4 7	XBZ	UMU	15	15.U.V 15.M.C 15.U.V	1.5 1.75 0.8	ɔ̀mɔ̀	0	621
5562	mouth	Togo_Kan	káⁿ	k áⁿ	DB,LJ,SW	1 7	AX	KA	16	16.K.C 16.A.V	2.0 1.5	káⁿ	0	622
5563	mouth	Tommo_So	áŋá	á ŋ á	DB,LJ,SW	7 4 7	XBZ	ANA	17	17.A.V 17.N.C 17.A.V	1.5 1.75 0.8	áŋá	0	625
5564	mouth	Tommo_So	kɛ̀nnɛ́	k ɛ̀ n n ɛ́	DB,LJ,SW	1 7 4 4 7	AXMBZ	KENNE	17	17.K.C 17.E.V 17.N.c 17.N.C 17.E.V	2.0 1.5 1.1 1.75 0.8	kɛ̀nnɛ́	0	623
5567	mouth	Toro_Tegu	ká	k á	DB,LJ,SW	1 7	AX	KA	18	18.K.C 18.A.V	2.0 1.5	ká	0	622
5568	mouth	Yanda_Dom	m̀bò	m̀ b ò	DB,LJ,SW	4 1 7	ACZ	MPU	19	19.M.C 19.P.C 19.U.V	2.0 1.5 0.8	m̀bò	0	621
5569	mouth	Yanda_Dom	cɛ́nɛ́	tʃ ɛ́ n ɛ́	DB,LJ,SW	1 7 4 7	AXBZ	TENE	19	19.T.C 19.E.V 19.N.C 19.E.V	2.0 1.5 1.75 0.8	tʃɛ́nɛ́	0	624
5570	mouth	Yorno_So	áŋá	á ŋ á	DB,LJ,SW	7 4 7	XBZ	ANA	20	20.A.V 20.N.C 20.A.V	1.5 1.75 0.8	áŋá	0	625
5571	mouth	Yorno_So	kɛ̀nɛ́	k ɛ̀ n ɛ́	DB,LJ,SW	1 7 4 7	AXBZ	KENE	20	20.K.C 20.E.V 20.N.C 20.E.V	2.0 1.5 1.75 0.8	kɛ̀nɛ́	0	623
5572	mouth	Donno_So	kɛ̀nnɛ́	k ɛ̀ n n ɛ́	DB,LJ,SW	1 7 4 4 7	AXMBZ	KENNE	6	6.K.C 6.E.V 6.N.c 6.N.C 6.E.V	2.0 1.5 1.1 1.75 0.8	kɛ̀nnɛ́	0	623
5597	narrow (passageway, road)	Bangime	kámbàrà	k á m b à r à	DB,SW	1 7 4 1 7 5 7	AXMBYBZ	KAMPARA	1	1.K.C 1.A.V 1.M.c 1.P.C 1.A.V 1.R.C 1.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	kámbàrà	0	628
5598	narrow (passageway, road)	Bankan_Tey	pɛ̀ŋgú	p ɛ̀ ŋ ɡ ú	DB,SW	1 7 4 1 7	AXMBZ	PENKY	2	2.P.C 2.E.V 2.N.c 2.K.C 2.Y.V	2.0 1.5 1.1 1.75 0.8	pɛ̀ŋɡú	0	629
5599	narrow (passageway, road)	Ben_Tey	pɛ̀ngûw	p ɛ̀ n ɡ û w	DB,SW	1 7 4 1 7 6	AXMBYN	PENKYW	3	3.P.C 3.E.V 3.N.c 3.K.C 3.Y.V 3.W.c	2.0 1.5 1.1 1.75 1.3 0.8	pɛ̀nɡûw	0	629
5600	narrow (passageway, road)	Bunoge	pɛ̀ŋgɛ̀	p ɛ̀ ŋ ɡ ɛ̀	DB,SW	1 7 4 1 7	AXMBZ	PENKE	4	4.P.C 4.E.V 4.N.c 4.K.C 4.E.V	2.0 1.5 1.1 1.75 0.8	pɛ̀ŋɡɛ̀	0	629
5601	narrow (passageway, road)	Jamsay_Douentza	ɛ̌m	ɛ̌ m	DB,SW	7 4	XN	EM	8	8.E.V 8.M.c	1.5 0.8	ɛ̌m	0	628
5603	narrow (passageway, road)	Mombo	pémbù	p é m b ù	DB,SW	1 7 4 1 7	AXMBZ	PEMPY	9	9.P.C 9.E.V 9.M.c 9.P.C 9.Y.V	2.0 1.5 1.1 1.75 0.8	pémbù	0	628
5604	narrow (passageway, road)	Najamba	pɛ̀mbíyè	p ɛ̀ m b í j è	DB,SW	1 7 4 1 7 6 7	AXMBYBZ	PEMPIJE	10	10.P.C 10.E.V 10.M.c 10.P.C 10.I.V 10.J.C 10.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	pɛ̀mbíjè	0	628
5605	narrow (passageway, road)	Nanga	ɛ̀mbí	ɛ̀ m b í	DB,SW	7 4 1 7	XMBZ	EMPI	11	11.E.V 11.M.c 11.P.C 11.I.V	1.5 1.1 1.75 0.8	ɛ̀mbí	0	628
5606	narrow (passageway, road)	Nanga	péŋî	p é ŋ î	DB,SW	1 7 4 7	AXBZ	PENI	11	11.P.C 11.E.V 11.N.C 11.I.V	2.0 1.5 1.75 0.8	péŋî	0	629
5607	narrow (passageway, road)	Penange	pɛ̀ŋgɛ̀	p ɛ̀ ŋ ɡ ɛ̀	DB,SW	1 7 4 1 7	AXMBZ	PENKE	12	12.P.C 12.E.V 12.N.c 12.K.C 12.E.V	2.0 1.5 1.1 1.75 0.8	pɛ̀ŋɡɛ̀	0	629
5608	narrow (passageway, road)	Perge_Tegu	ɛ̀mbú	ɛ̀ m b ú	DB,SW	7 4 1 7	XMBZ	EMPY	13	13.E.V 13.M.c 13.P.C 13.Y.V	1.5 1.1 1.75 0.8	ɛ̀mbú	0	628
5609	narrow (passageway, road)	Tiranige	wéníwè	w é n í w è	DB,SW	6 7 4 7 6 7	AXBYBZ	WENIWE	15	15.W.C 15.E.V 15.N.C 15.I.V 15.W.C 15.E.V	2.0 1.5 1.75 1.3 1.75 0.8	wéníwè	0	631
5610	narrow (passageway, road)	Togo_Kan	dègé	d è ɡ é	DB,SW	1 7 1 7	AXBZ	TEKE	16	16.T.C 16.E.V 16.K.C 16.E.V	2.0 1.5 1.75 0.8	dèɡé	0	630
5611	narrow (passageway, road)	Tommo_So	ɛ̀mmú	ɛ̀ m m ú	DB,SW	7 4 4 7	XMBZ	EMMY	17	17.E.V 17.M.c 17.M.C 17.Y.V	1.5 1.1 1.75 0.8	ɛ̀mmú	0	628
5612	narrow (passageway, road)	Toro_Tegu	cɛ̌m	tʃ ɛ̌ m	DB,SW	1 7 4	AXN	TEM	18	18.T.C 18.E.V 18.M.c	2.0 1.5 0.8	tʃɛ̌m	0	628
5613	narrow (passageway, road)	Yanda_Dom	ɛ̀mù	ɛ̀ m ù	DB,SW	7 4 7	XBZ	EMY	19	19.E.V 19.M.C 19.Y.V	1.5 1.75 0.8	ɛ̀mù	0	628
5614	narrow (passageway, road)	Yorno_So	ɛ̀mí:	ɛ̀ m íː	DB,SW	7 4 7	XBZ	EMI	20	20.E.V 20.M.C 20.I.V	1.5 1.75 0.8	ɛ̀míː	0	628
5615	narrow (passageway, road)	Yorno_So	ɛ̀mú	ɛ̀ m ú	DB,SW	7 4 7	XBZ	EMY	20	20.E.V 20.M.C 20.Y.V	1.5 1.75 0.8	ɛ̀mú	0	628
5616	narrow (passageway, road)	Tebul_Ure	ɛ̀mbɛ̌:	ɛ̀ m b ɛ̌ː	DB,SW	7 4 1 7	XMBZ	EMPE	14	14.E.V 14.M.c 14.P.C 14.E.V	1.5 1.1 1.75 0.8	ɛ̀mbɛ̌ː	0	628
5617	narrow (passageway, road)	Tebul_Ure	ɛ̀mbù-gɔ́	ɛ̀ m b ù ɡ ɔ́	DB,SW	7 4 1 7 1 7	XMBYBZ	EMPYKU	14	14.E.V 14.M.c 14.P.C 14.Y.V 14.K.C 14.U.V	1.5 1.1 1.75 1.3 1.75 0.8	ɛ̀mbùɡɔ́	0	628
5618	narrow (passageway, road)	Donno_So	èmmú	è m m ú	DB,SW	7 4 4 7	XMBZ	EMMY	6	6.E.V 6.M.c 6.M.C 6.Y.V	1.5 1.1 1.75 0.8	èmmú	0	628
5619	navel	Bangime	bóŋɡɔ́rò	b ó ŋ ɡ ɔ́ r ò	DB,LJ	1 7 4 1 7 5 7	AXMBYBZ	PUNKURU	1	1.P.C 1.U.V 1.N.c 1.K.C 1.U.V 1.R.C 1.U.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	bóŋɡɔ́rò	0	632
5620	navel	Bangime	bɔ́ŋwíɛ̀	b ɔ́ ŋ w í ɛ̀	DB,LJ	1 7 4 6 7 7	AXBCYZ	PUNWIE	1	1.P.C 1.U.V 1.N.C 1.W.C 1.I.V 1.E.V	2.0 1.5 1.75 1.5 1.3 0.8	bɔ́ŋwíɛ̀	0	632
5621	navel	Bankan_Tey	kón	k ó n	DB,LJ	1 7 4	AXN	KUN	2	2.K.C 2.U.V 2.N.c	2.0 1.5 0.8	kón	0	633
5622	navel	Ben_Tey	bɔ̀ŋgɔ́	b ɔ̀ ŋ ɡ ɔ́	DB,LJ	1 7 4 1 7	AXMBZ	PUNKU	3	3.P.C 3.U.V 3.N.c 3.K.C 3.U.V	2.0 1.5 1.1 1.75 0.8	bɔ̀ŋɡɔ́	0	632
5623	navel	Bunoge	bɔ́ŋgɛ́lɛ̀	b ɔ́ ŋ ɡ ɛ́ l ɛ̀	DB,LJ	1 7 4 1 7 5 7	AXMBYBZ	PUNKELE	4	4.P.C 4.U.V 4.N.c 4.K.C 4.E.V 4.L.C 4.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	bɔ́ŋɡɛ́lɛ̀	0	632
5624	navel	Dogul_Dom	bɔ́ŋgɔ̀	b ɔ́ ŋ ɡ ɔ̀	DB,LJ	1 7 4 1 7	AXMBZ	PUNKU	5	5.P.C 5.U.V 5.N.c 5.K.C 5.U.V	2.0 1.5 1.1 1.75 0.8	bɔ́ŋɡɔ̀	0	632
5625	navel	Gourou	kón	k ó n	DB,LJ	1 7 4	AXN	KUN	7	7.K.C 7.U.V 7.N.c	2.0 1.5 0.8	kón	0	633
5626	navel	Jamsay_Douentza	kón	k ó n	DB,LJ	1 7 4	AXN	KUN	8	8.K.C 8.U.V 8.N.c	2.0 1.5 0.8	kón	0	633
5628	navel	Mombo	bòŋgèlé	b ò ŋ ɡ è l é	DB,LJ	1 7 4 1 7 5 7	AXMBYBZ	PUNKELE	9	9.P.C 9.U.V 9.N.c 9.K.C 9.E.V 9.L.C 9.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	bòŋɡèlé	0	632
5629	navel	Najamba	bɔ́ŋgɛ̀:	b ɔ́ ŋ ɡ ɛ̀ː	DB,LJ	1 7 4 1 7	AXMBZ	PUNKE	10	10.P.C 10.U.V 10.N.c 10.K.C 10.E.V	2.0 1.5 1.1 1.75 0.8	bɔ́ŋɡɛ̀ː	0	632
5630	navel	Najamba	bɔ́ŋgɔ̀:	b ɔ́ ŋ ɡ ɔ̀ː	DB,LJ	1 7 4 1 7	AXMBZ	PUNKU	10	10.P.C 10.U.V 10.N.c 10.K.C 10.U.V	2.0 1.5 1.1 1.75 0.8	bɔ́ŋɡɔ̀ː	0	632
5631	navel	Nanga	bɔ̀ŋgɔ́	b ɔ̀ ŋ ɡ ɔ́	DB,LJ	1 7 4 1 7	AXMBZ	PUNKU	11	11.P.C 11.U.V 11.N.c 11.K.C 11.U.V	2.0 1.5 1.1 1.75 0.8	bɔ̀ŋɡɔ́	0	632
5632	navel	Penange	bɔ̀ŋgɔ̀	b ɔ̀ ŋ ɡ ɔ̀	DB,LJ	1 7 4 1 7	AXMBZ	PUNKU	12	12.P.C 12.U.V 12.N.c 12.K.C 12.U.V	2.0 1.5 1.1 1.75 0.8	bɔ̀ŋɡɔ̀	0	632
5633	navel	Perge_Tegu	bɔ̀ŋgɔ́	b ɔ̀ ŋ ɡ ɔ́	DB,LJ	1 7 4 1 7	AXMBZ	PUNKU	13	13.P.C 13.U.V 13.N.c 13.K.C 13.U.V	2.0 1.5 1.1 1.75 0.8	bɔ̀ŋɡɔ́	0	632
5635	navel	Tebul_Ure	bɔ̀ŋgɔ́	b ɔ̀ ŋ ɡ ɔ́	DB,LJ	1 7 4 1 7	AXMBZ	PUNKU	14	14.P.C 14.U.V 14.N.c 14.K.C 14.U.V	2.0 1.5 1.1 1.75 0.8	bɔ̀ŋɡɔ́	0	632
5636	navel	Tiranige	bɔ̀ŋgùlɔ̀	b ɔ̀ ŋ ɡ ù l ɔ̀	DB,LJ	1 7 4 1 7 5 7	AXMBYBZ	PUNKYLU	15	15.P.C 15.U.V 15.N.c 15.K.C 15.Y.V 15.L.C 15.U.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	bɔ̀ŋɡùlɔ̀	0	632
5637	navel	Togo_Kan	bɔ̀gú	b ɔ̀ ɡ ú	DB,LJ	1 7 1 7	AXBZ	PUKY	16	16.P.C 16.U.V 16.K.C 16.Y.V	2.0 1.5 1.75 0.8	bɔ̀ɡú	0	632
5638	navel	Tommo_So	bɔ̀ŋgɔ̀ý	b ɔ̀ ŋ ɡ ɔ̀ j́	DB,LJ	1 7 4 1 7 6	AXMBYN	PUNKUJ	17	17.P.C 17.U.V 17.N.c 17.K.C 17.U.V 17.J.c	2.0 1.5 1.1 1.75 1.3 0.8	bɔ̀ŋɡɔ̀j́	0	632
5641	navel	Toro_Tegu	kórú	k ó r ú	DB,LJ	1 7 5 7	AXBZ	KURY	18	18.K.C 18.U.V 18.R.C 18.Y.V	2.0 1.5 1.75 0.8	kórú	0	633
5642	navel	Yanda_Dom	bɔ̀ŋɔ̀	b ɔ̀ ŋ ɔ̀	DB,LJ	1 7 4 7	AXBZ	PUNU	19	19.P.C 19.U.V 19.N.C 19.U.V	2.0 1.5 1.75 0.8	bɔ̀ŋɔ̀	0	632
5643	navel	Yorno_So	bɔ̀gìý	b ɔ̀ ɡ ì j́	DB,LJ	1 7 1 7 6	AXBYN	PUKIJ	20	20.P.C 20.U.V 20.K.C 20.I.V 20.J.c	2.0 1.5 1.75 1.3 0.8	bɔ̀ɡìj́	0	632
5644	navel	Donno_So	bɔ̀ŋg-î:	b ɔ̀ ŋ ɡ îː	DB,LJ	1 7 4 1 7	AXMBZ	PUNKI	6	6.P.C 6.U.V 6.N.c 6.K.C 6.I.V	2.0 1.5 1.1 1.75 0.8	bɔ̀ŋɡîː	0	632
5646	near, close	Bangime	kɛ́rɛ́	k ɛ́ r ɛ́	DB,SW	1 7 5 7	AXBZ	KERE	1	1.K.C 1.E.V 1.R.C 1.E.V	2.0 1.5 1.75 0.8	kɛ́rɛ́	0	639
5647	near, close	Bankan_Tey	cér wò	tʃ é r # w ò	DB,SW	1 7 5 9 6 7	AXN_AX	TER_WU	2	2.T.C 2.E.V 2.R.c 2._._ 2.W.C 2.U.V	2.0 1.5 0.8 0.0 2.0 1.5	tʃér#wò	0	635
5648	near, close	Bankan_Tey	cérì wò	tʃ é r ì # w ò	DB,SW	1 7 5 7 9 6 7	AXBZ_AX	TERI_WU	2	2.T.C 2.E.V 2.R.C 2.I.V 2._._ 2.W.C 2.U.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	tʃérì#wò	1	635
5649	near, close	Ben_Tey	sɔ̀súyɛ̀	s ɔ̀ s ú j ɛ̀	DB,SW	3 7 3 7 6 7	AXBYBZ	SUSYJE	3	3.S.C 3.U.V 3.S.C 3.Y.V 3.J.C 3.E.V	2.0 1.5 1.75 1.3 1.75 0.8	sɔ̀sújɛ̀	0	636
5650	near, close	Ben_Tey	sɔ̀sûm	s ɔ̀ s û m	DB,SW	3 7 3 7 4	AXBYN	SUSYM	3	3.S.C 3.U.V 3.S.C 3.Y.V 3.M.c	2.0 1.5 1.75 1.3 0.8	sɔ̀sûm	0	636
5651	near, close	Ben_Tey	sɔ̀sûw	s ɔ̀ s û w	DB,SW	3 7 3 7 6	AXBYN	SUSYW	3	3.S.C 3.U.V 3.S.C 3.Y.V 3.W.c	2.0 1.5 1.75 1.3 0.8	sɔ̀sûw	0	636
5652	near, close	Bunoge	tɔ́:ⁿtɔ́:ⁿ bò	t ɔ́ːⁿ t ɔ́ːⁿ # b ò	DB,SW	1 7 1 7 9 1 7	AXBZ_AX	TUTU_PU	4	4.T.C 4.U.V 4.T.C 4.U.V 4._._ 4.P.C 4.U.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	tɔ́ːⁿtɔ́ːⁿ#bò	0	640
5653	near, close	Dogul_Dom	bɛ̀rɛ́g	b ɛ̀ r ɛ́ ɡ	DB,SW	1 7 5 7 1	AXBYN	PEREK	5	5.P.C 5.E.V 5.R.C 5.E.V 5.K.c	2.0 1.5 1.75 1.3 0.8	bɛ̀rɛ́ɡ	0	634
5654	near, close	Gourou	é:ŋí: kɔ̀	éː ŋ íː # k ɔ̀	DB,SW	7 4 7 9 1 7	XBZ_AX	ENI_KU	7	7.E.V 7.N.C 7.I.V 7._._ 7.K.C 7.U.V	1.5 1.75 0.8 0.0 2.0 1.5	éːŋíː#kɔ̀	0	635
5655	near, close	Gourou	ɛ́:ŋí	ɛ́ː ŋ í	DB,SW	7 4 7	XBZ	ENI	7	7.E.V 7.N.C 7.I.V	1.5 1.75 0.8	ɛ́ːŋí	0	635
5656	near, close	Jamsay_Douentza	é:ŋ	éː ŋ	DB,SW	7 4	XN	EN	8	8.E.V 8.N.c	1.5 0.8	éːŋ	0	635
5658	near, close	Mombo	bɛ́rù	b ɛ́ r ù	DB,SW	1 7 5 7	AXBZ	PERY	9	9.P.C 9.E.V 9.R.C 9.Y.V	2.0 1.5 1.75 0.8	bɛ́rù	0	634
5659	near, close	Mombo	péŋgú	p é ŋ ɡ ú	DB,SW	1 7 4 1 7	AXMBZ	PENKY	9	9.P.C 9.E.V 9.N.c 9.K.C 9.Y.V	2.0 1.5 1.1 1.75 0.8	péŋɡú	0	634
5660	near, close	Najamba	dǔmgè	d ǔ m ɡ è	DB,SW	1 7 4 1 7	AXMBZ	TYMKE	10	10.T.C 10.Y.V 10.M.c 10.K.C 10.E.V	2.0 1.5 1.1 1.75 0.8	dǔmɡè	0	638
5661	near, close	Najamba	dùmíyè	d ù m í j è	DB,SW	1 7 4 7 6 7	AXBYBZ	TYMIJE	10	10.T.C 10.Y.V 10.M.C 10.I.V 10.J.C 10.E.V	2.0 1.5 1.75 1.3 1.75 0.8	dùmíjè	0	637
5662	near, close	Nanga	bɛ̀rí	b ɛ̀ r í	DB,SW	1 7 5 7	AXBZ	PERI	11	11.P.C 11.E.V 11.R.C 11.I.V	2.0 1.5 1.75 0.8	bɛ̀rí	0	634
5663	near, close	Penange	jámá	dʒ á m á	DB,SW	1 7 4 7	AXBZ	TAMA	12	12.T.C 12.A.V 12.M.C 12.A.V	2.0 1.5 1.75 0.8	dʒámá	1	637
5664	near, close	Perge_Tegu	bɛ̀rú	b ɛ̀ r ú	DB,SW	1 7 5 7	AXBZ	PERY	13	13.P.C 13.E.V 13.R.C 13.Y.V	2.0 1.5 1.75 0.8	bɛ̀rú	0	634
5667	near, close	Tebul_Ure	bɛ̀rɛ́:	b ɛ̀ r ɛ́ː	DB,SW	1 7 5 7	AXBZ	PERE	14	14.P.C 14.E.V 14.R.C 14.E.V	2.0 1.5 1.75 0.8	bɛ̀rɛ́ː	0	634
5668	near, close	Tebul_Ure	bɛ̀rgɔ́	b ɛ̀ r ɡ ɔ́	DB,SW	1 7 5 1 7	AXMBZ	PERKU	14	14.P.C 14.E.V 14.R.c 14.K.C 14.U.V	2.0 1.5 1.1 1.75 0.8	bɛ̀rɡɔ́	0	634
5669	near, close	Tebul_Ure	bɛ̀rmbɔ́	b ɛ̀ r m b ɔ́	DB,SW	1 7 5 4 1 7	AXLMBZ	PERMPU	14	14.P.C 14.E.V 14.R.c 14.M.c 14.P.C 14.U.V	2.0 1.5 1.1 1.1 1.75 0.8	bɛ̀rmbɔ́	0	634
5670	near, close	Tiranige	bɛ́:rí	b ɛ́ː r í	DB,SW	1 7 5 7	AXBZ	PERI	15	15.P.C 15.E.V 15.R.C 15.I.V	2.0 1.5 1.75 0.8	bɛ́ːrí	0	634
5671	near, close	Togo_Kan	ɛ́:ŋú	ɛ́ː ŋ ú	DB,SW	7 4 7	XBZ	ENY	16	16.E.V 16.N.C 16.Y.V	1.5 1.75 0.8	ɛ́ːŋú	0	635
5672	near, close	Tommo_So	bɛ̀rúgó	b ɛ̀ r ú ɡ ó	DB,SW	1 7 5 7 1 7	AXBYBZ	PERYKU	17	17.P.C 17.E.V 17.R.C 17.Y.V 17.K.C 17.U.V	2.0 1.5 1.75 1.3 1.75 0.8	bɛ̀rúɡó	0	634
5673	near, close	Toro_Tegu	bɛ̀rú	b ɛ̀ r ú	DB,SW	1 7 5 7	AXBZ	PERY	18	18.P.C 18.E.V 18.R.C 18.Y.V	2.0 1.5 1.75 0.8	bɛ̀rú	0	634
5674	near, close	Yanda_Dom	bɛ̀dú	b ɛ̀ d ú	DB,SW	1 7 1 7	AXBZ	PETY	19	19.P.C 19.E.V 19.T.C 19.Y.V	2.0 1.5 1.75 0.8	bɛ̀dú	0	634
5675	near, close	Yorno_So	bɛ̀rú	b ɛ̀ r ú	DB,SW	1 7 5 7	AXBZ	PERY	20	20.P.C 20.E.V 20.R.C 20.Y.V	2.0 1.5 1.75 0.8	bɛ̀rú	0	634
5676	near, close	Donno_So	bɛ̀rú	b ɛ̀ r ú	DB,SW	1 7 5 7	AXBZ	PERY	6	6.P.C 6.E.V 6.R.C 6.Y.V	2.0 1.5 1.75 0.8	bɛ̀rú	0	634
5677	near, close	Donno_So	bɛ̀rǔ:	b ɛ̀ r ǔː	DB,SW	1 7 5 7	AXBZ	PERY	6	6.P.C 6.E.V 6.R.C 6.Y.V	2.0 1.5 1.75 0.8	bɛ̀rǔː	0	634
5679	neck	Bangime	kẃà	k ẃ à	DB,LJ,SW	1 0 7	ACZ	K0A	1	1.K.C 1.0.C 1.A.V	2.0 1.5 0.8	kẃà	0	646
5680	neck	Bankan_Tey	kɔ̀rɔ́	k ɔ̀ r ɔ́	DB,LJ,SW	1 7 5 7	AXBZ	KURU	2	2.K.C 2.U.V 2.R.C 2.U.V	2.0 1.5 1.75 0.8	kɔ̀rɔ́	0	641
5681	neck	Ben_Tey	kɔ̀rɔ́	k ɔ̀ r ɔ́	DB,LJ,SW	1 7 5 7	AXBZ	KURU	3	3.K.C 3.U.V 3.R.C 3.U.V	2.0 1.5 1.75 0.8	kɔ̀rɔ́	0	641
5682	neck	Bunoge	kóláŋgè	k ó l á ŋ ɡ è	DB,LJ,SW	1 7 5 7 4 1 7	AXBYMBZ	KULANKE	4	4.K.C 4.U.V 4.L.C 4.A.V 4.N.c 4.K.C 4.E.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	kóláŋɡè	0	641
5683	neck	Dogul_Dom	mɔ́ɔ́gù	m ɔ́ː ɡ ù	DB,LJ,SW	4 7 1 7	AXBZ	MUKY	5	5.M.C 5.U.V 5.K.C 5.Y.V	2.0 1.5 1.75 0.8	mɔ́ːɡù	0	642
5684	neck	Gourou	kɔ̀rɔ́	k ɔ̀ r ɔ́	DB,LJ,SW	1 7 5 7	AXBZ	KURU	7	7.K.C 7.U.V 7.R.C 7.U.V	2.0 1.5 1.75 0.8	kɔ̀rɔ́	0	641
5685	neck	Jamsay_Douentza	kɔ̀rɔ́	k ɔ̀ r ɔ́	DB,LJ,SW	1 7 5 7	AXBZ	KURU	8	8.K.C 8.U.V 8.R.C 8.U.V	2.0 1.5 1.75 0.8	kɔ̀rɔ́	0	641
5686	neck	Mombo	párù	p á r ù	DB,LJ,SW	1 7 5 7	AXBZ	PARY	9	9.P.C 9.A.V 9.R.C 9.Y.V	2.0 1.5 1.75 0.8	párù	0	643
5687	neck	Najamba	mɔ̌ɛ̀	m ɔ̌ ɛ̀	DB,LJ,SW	4 7 7	AXZ	MUE	10	10.M.C 10.U.V 10.E.V	2.0 1.5 0.8	mɔ̌ɛ̀	0	642
5688	neck	Najamba	mɔ᷈:	m ɔ᷈ː	DB,LJ,SW	4 7	AX	MU	10	10.M.C 10.U.V	2.0 1.5	mɔ᷈ː	0	642
5689	neck	Nanga	kɔ̀rɔ́	k ɔ̀ r ɔ́	DB,LJ,SW	1 7 5 7	AXBZ	KURU	11	11.K.C 11.U.V 11.R.C 11.U.V	2.0 1.5 1.75 0.8	kɔ̀rɔ́	0	641
5690	neck	Penange	pàrò	p à r ò	DB,LJ,SW	1 7 5 7	AXBZ	PARU	12	12.P.C 12.A.V 12.R.C 12.U.V	2.0 1.5 1.75 0.8	pàrò	0	643
5691	neck	Perge_Tegu	kɔ̀rɔ́	k ɔ̀ r ɔ́	DB,LJ,SW	1 7 5 7	AXBZ	KURU	13	13.K.C 13.U.V 13.R.C 13.U.V	2.0 1.5 1.75 0.8	kɔ̀rɔ́	0	641
5693	neck	Tebul_Ure	kwǎ:	k w ǎː	DB,LJ,SW	1 6 7	ACX	KWA	14	14.K.C 14.W.C 14.A.V	2.0 1.5 1.5	kwǎː	0	645
5694	neck	Tiranige	mɔ́:	m ɔ́ː	DB,LJ,SW	4 7	AX	MU	15	15.M.C 15.U.V	2.0 1.5	mɔ́ː	1	642
5695	neck	Togo_Kan	kɔ̀rɔ́	k ɔ̀ r ɔ́	DB,LJ,SW	1 7 5 7	AXBZ	KURU	16	16.K.C 16.U.V 16.R.C 16.U.V	2.0 1.5 1.75 0.8	kɔ̀rɔ́	0	641
5696	neck	Tommo_So	ɔ̀dɔ́	ɔ̀ d ɔ́	DB,LJ,SW	7 1 7	XBZ	UTU	17	17.U.V 17.T.C 17.U.V	1.5 1.75 0.8	ɔ̀dɔ́	0	644
5699	neck	Toro_Tegu	kɔ̀rɔ́	k ɔ̀ r ɔ́	DB,LJ,SW	1 7 5 7	AXBZ	KURU	18	18.K.C 18.U.V 18.R.C 18.U.V	2.0 1.5 1.75 0.8	kɔ̀rɔ́	0	641
5700	neck	Yanda_Dom	kɔ̀lɔ̀	k ɔ̀ l ɔ̀	DB,LJ,SW	1 7 5 7	AXBZ	KULU	19	19.K.C 19.U.V 19.L.C 19.U.V	2.0 1.5 1.75 0.8	kɔ̀lɔ̀	0	641
